sessionID,time,speaker,q_id,emotion,text
nubfub54b20fu4vsqigi6o2fl7,Fri Mar 03 11:27:40 CST 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
nubfub54b20fu4vsqigi6o2fl7,Fri Mar 03 11:28:41 CST 2017,U,CONCLPRINT,SI,"i thought i said yes earlier also you already explained it helps with weight loss, memory and heart "
nubfub54b20fu4vsqigi6o2fl7,Fri Mar 03 11:28:41 CST 2017,HG,CONCLPRINT,SI,@END
4n5bi50bv3q348fpukbh2dq6c6,Sat Mar 04 14:22:46 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:22:56 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:23:19 CST 2017,U,RP1A,I,"Doing well, hope you do as well."
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:23:19 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
8kf5bh6k2ai88b7tnrb6ptrk1a,Sat Mar 04 14:23:45 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:24:16 CST 2017,U,EP1B,I,"Sleep when I get the chance, stand and walk as much as possible."
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:24:16 CST 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:24:34 CST 2017,U,EP1C,NI,Not really
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:24:34 CST 2017,HG,EP1C,NI,Many people make smart choices about their bodies. One preventable cause of death is obesity. How would you advise other people in this respect?
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:25:51 CST 2017,U,EP1D,SI,Limit you soda and junk food intake. Try to stand and walk often.
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:25:51 CST 2017,HG,EP1D,SI,Did you know that practicing tai chi actively prevents obesity? What do you think about that?
2lvript8abh3ht09o6iq18rf08,Sat Mar 04 14:26:06 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
gqe32c4qplet9mvn8qhputbd1n,Sat Mar 04 14:26:22 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:26:30 CST 2017,U,RP2A,SI,No I was not aware of that. 
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:26:30 CST 2017,HG,RP2A,SI,"When you consider muscular strength, do you think of yourself as strong?"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:27:00 CST 2017,U,RP2B,I,Hell no
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:27:00 CST 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:27:22 CST 2017,U,EP3A,NI,Not really
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:27:22 CST 2017,HG,EP3A,NI,Do you ever wonder about the condition of your heart?
g6jrkihe4glfcfb17tibj1effq,Sat Mar 04 14:27:35 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
mpuel2ghej6nq7m5d7hjaods6e,Sat Mar 04 14:27:56 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:28:23 CST 2017,U,EP3B,SI,"Yes, but I do not do much about it"
vei86jpjj2ltlmlpororfama3e,Sat Mar 04 14:28:23 CST 2017,HG,EP3B,SI,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:29:23 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:29:35 CST 2017,U,RP1A,I,"Fine, you?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:29:35 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
daqng2ktca28a2ntul97j6sjhk,Sat Mar 04 14:29:57 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:30:13 CST 2017,U,EP1B,I,Eat right and stay relatively active.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:30:13 CST 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:30:38 CST 2017,U,EP1C,NI,I‘m not interested in tai chi.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:30:38 CST 2017,HG,EP1C,NI,Many people make smart choices about their bodies. One preventable cause of death is obesity. How would you advise other people in this respect?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:30:59 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:31:16 CST 2017,U,EP1D,SI,To each his own.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:31:16 CST 2017,HG,EP1D,SI,Did you know that practicing tai chi actively prevents obesity? What do you think about that?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:31:33 CST 2017,U,RP1A,I,"I am good, how about you?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:31:33 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
v9c1p8rv8rpkp16cq6hps02r3l,Sat Mar 04 14:31:46 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:32:04 CST 2017,U,EP1B,I,"sleep when i get the chance and stand, walk at work"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:32:04 CST 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:32:15 CST 2017,U,EP2A,NI,So does running from people with knives constantly.  But I don‘t enjoy it.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:32:15 CST 2017,HG,EP2A,NI,"As I‘m sure you know, working out is a great way to build muscle. How strong would you say you are now?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:32:31 CST 2017,U,EP1C,NI,not really
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:32:31 CST 2017,HG,EP1C,NI,Many people make smart choices about their bodies. One preventable cause of death is obesity. How would you advise other people in this respect?
bi19qan1j821apgsmiuihnv4sn,Sat Mar 04 14:32:58 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:33:34 CST 2017,U,EP2B,SI,"Strong enough,.  Of course I could always be stronger, but there are many other aspects of my life that also require improvement and my time is finite."
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:33:34 CST 2017,HG,EP2B,SI,"Many exercises in tai chi help build muscle, which can make you look fit and in-shape. Did you know that tai chi can be done from the comfort of your own home at any convenient time and it‘s not strenuous?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:33:44 CST 2017,U,EP1D,I,try to limit soda and junk food intake
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:33:44 CST 2017,HG,EP1D,I,Did you know that practicing tai chi actively prevents obesity? What do you think about that?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:34:09 CST 2017,U,EP2A,I,i did not know that
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:34:09 CST 2017,HG,EP2A,I,"As I‘m sure you know, working out is a great way to build muscle. How strong would you say you are now?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:34:16 CST 2017,U,EP3A,NI,That sounds boring.  I like hiking mountains and scuba diving.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:34:16 CST 2017,HG,EP3A,NI,Do you ever wonder about the condition of your heart?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:34:38 CST 2017,U,EP2B,I,not strong
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:34:38 CST 2017,HG,EP2B,I,"Many exercises in tai chi help build muscle, which can make you look fit and in-shape. Did you know that tai chi can be done from the comfort of your own home at any convenient time and it‘s not strenuous?"
82juh7oouceesbg068g3ai0730,Sat Mar 04 14:35:18 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:35:22 CST 2017,U,EP3A,I,no i did not know
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:35:22 CST 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:35:31 CST 2017,U,EP3B,SI,Nope.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:35:31 CST 2017,HG,EP3B,SI,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:36:14 CST 2017,U,EP3B,I,yes of course
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:36:14 CST 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:36:38 CST 2017,U,EP3C,I,eat healthy 
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:36:38 CST 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
8n6r1s5i46pfeevrn5m03mkpo8,Sat Mar 04 14:36:43 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:36:53 CST 2017,U,EP3C,SI,Don‘t go wearing it on your sleeve.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:36:53 CST 2017,HG,EP3C,SI,Do you think you would want to do an exercise like tai chi to help take care of your heart?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:37:02 CST 2017,U,EP4A,I,yes of course
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:37:02 CST 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:38:12 CST 2017,U,EP4A,NI,"No, again it sounds dreadfully boring.  I‘d rather explore the beauty of the out doors and feel the wind in my face as I traverse my surroundings."
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:38:12 CST 2017,HG,EP4A,NI,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:38:39 CST 2017,U,EP4B,NI,I turn off social media.  this is stressing me out.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:38:39 CST 2017,HG,EP4B,NI,Did you know that as little as one hour of tai chi can help you deal with stress?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:38:59 CST 2017,U,EP4B,I,"i wok at a law firm, so i am surrounded by stressful people. i play mobile app games and smoke to relieve stress"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:38:59 CST 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:39:10 CST 2017,U,RN5A,NI,So can drugs.  There are better options.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:39:10 CST 2017,HG,RN5A,NI,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:39:31 CST 2017,U,RN5A,I,"no i did not know, as i stated, i am not knowldgeable in tai chi"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:39:31 CST 2017,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:39:42 CST 2017,U,RN5B,NI,On what kind of scale?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:39:42 CST 2017,HG,RN5B,NI,"Tai chi actually increases blood flow to the brain, which improves cognitive memory and cognitive function. Do you think this could help you?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:40:08 CST 2017,U,RP5B,I,so so
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:40:08 CST 2017,HG,RP5B,I,"Tai chi actually increases blood flow to the brain, which improves cognitive and memory function. Do you think this could help you?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:40:27 CST 2017,U,RP6A,NI,I can increase blood flow to the brain without doing tai chi.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:40:27 CST 2017,HG,RP6A,NI,Even slight exercise can have huge lasting results. Did you know that people who exercise just 15 minutes a day have a 14% lower mortality rate? What are your thoughts on exercise?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:40:43 CST 2017,U,RP6A,I,"if the study/research says it does, i believe it would"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:40:43 CST 2017,HG,RP6A,I,Even slight exercise can have huge lasting results. Did you know that people who exercise just 15 minutes a day have a 14% lower mortality rate? What are your thoughts on exercise?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:41:25 CST 2017,U,EP6B,SI,"you need time o exercise, i dont have time"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:41:25 CST 2017,HG,EP6B,SI,"Tai chi is a great exercise to try, due to its low learning curve. Is learning more about tai chi something you would be interested in?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:41:57 CST 2017,U,EP7B,I,sure
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:41:57 CST 2017,HG,EP7B,I,Practicing tai chi leads to improved happiness and a lower chance of depression. What do you think of that?
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:42:05 CST 2017,U,EN7B,NI,"I beginning to think you have very few friends, Health Guru."
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:42:05 CST 2017,HG,EN7B,NI,Not getting proper physical exercise like that found in tai chi can lead to depression and unhappiness. What do you think of that?
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:42:19 CST 2017,U,CONCLTHANKS,I,great benefits
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:42:19 CST 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:42:25 CST 2017,U,CONCLTHANKS,NI,So can having no friends.
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:42:25 CST 2017,HG,CONCLTHANKS,NI,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:42:48 CST 2017,U,CONCLPRINT,SI,not really since i am more visual
77v7mj4agibk8eirg6homj62q2,Sat Mar 04 14:42:48 CST 2017,HG,CONCLPRINT,SI,@END
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:43:21 CST 2017,U,CONCLPRINT,NI,"No, but I think I might watch a Keanu Reeves movie now though."
ddfnbutmhp0ugv6q1nvpurl1be,Sat Mar 04 14:43:21 CST 2017,HG,CONCLPRINT,NI,@END
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:54:21 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:54:30 CST 2017,U,RP1A,I,im fine
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:54:30 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:54:47 CST 2017,U,EP1B,I,i‘m doing  
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:54:47 CST 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:55:16 CST 2017,U,RP2A,I,how about `
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:55:16 CST 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:55:31 CST 2017,U,RP2B,I,take this: #!$$##^$&%&^|||/////||```‘`;;‘`;###
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:55:31 CST 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:55:33 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:55:43 CST 2017,U,RP1A,I,hi
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:55:43 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:55:49 CST 2017,U,RP2C,I,how about cherie?
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:55:49 CST 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:55:58 CST 2017,U,EP1B,I,;ljghpjhd
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:55:58 CST 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:56:09 CST 2017,U,EP3A,I,caca ‘);
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:56:09 CST 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:56:13 CST 2017,U,RP2A,I,lsdlkha‘ 
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:56:13 CST 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:56:17 CST 2017,U,EP3B,I,ca    
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:56:17 CST 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:56:21 CST 2017,U,RP2B,I,?????
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:56:21 CST 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:56:41 CST 2017,U,RP2C,I,9832fd;lkm m895009736161%#$%^&*()
nhq4llrvcum5jo03sf3s19n8ov,Wed Mar 08 16:56:41 CST 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:56:44 CST 2017,U,EP3C,I,3.59875129475371e+22
iae42lujlo12qrbphgbgj617sh,Wed Mar 08 16:56:44 CST 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
gg3ks71mht2tmjjrfds4selmr1,Wed Mar 08 17:00:34 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
a1pjhadh32bbka8u4ifj32kvde,Wed Mar 08 17:00:46 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
a1pjhadh32bbka8u4ifj32kvde,Wed Mar 08 17:01:17 CST 2017,U,RP1A,I,jtrrq
a1pjhadh32bbka8u4ifj32kvde,Wed Mar 08 17:01:17 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
a1pjhadh32bbka8u4ifj32kvde,Wed Mar 08 17:01:49 CST 2017,U,EP1B,I,"`1234567890-= ][‘;/.,~!#$%^&*()_+|:?><"
a1pjhadh32bbka8u4ifj32kvde,Wed Mar 08 17:01:49 CST 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
gds98dk22diqhcaclb9iv5dlqr,Wed Mar 08 17:05:19 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
m5m5sppkj6uop1ho06nrjpoqn7,Wed Mar 08 17:05:25 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
gds98dk22diqhcaclb9iv5dlqr,Wed Mar 08 17:05:30 CST 2017,U,RP1A,I, lolo 
gds98dk22diqhcaclb9iv5dlqr,Wed Mar 08 17:05:30 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:08:08 CST 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:08:30 CST 2017,U,RP1A,I,..
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:08:30 CST 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:08:47 CST 2017,U,EP1B,I,..
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:08:47 CST 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:09:18 CST 2017,U,RP2A,I,..
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:09:18 CST 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:09:32 CST 2017,U,RP2B,I,..
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:09:32 CST 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
9o7csb14a7csbv222482j5052t,Wed Mar 08 17:10:27 CST 2017,U,RP2C,I,talk normal.
